timestamp,steps
2025-02-04T00:17:00Z,12
2025-02-04T00:19:00Z,30
2025-02-04T00:20:00Z,44
2025-02-04T00:21:00Z,5
2025-02-04T00:23:00Z,20
2025-02-04T00:25:00Z,8
2025-02-04T00:26:00Z,20
2025-02-04T00:33:00Z,25
2025-02-04T00:34:00Z,2
2025-02-04T00:38:00Z,14
2025-02-04T00:56:00Z,10
2025-02-04T00:59:00Z,8
2025-02-04T01:00:00Z,16
2025-02-04T01:18:00Z,34
2025-02-04T02:53:00Z,6
2025-02-04T06:05:00Z,8
2025-02-04T06:26:00Z,7
2025-02-04T06:27:00Z,15
2025-02-04T06:29:00Z,26
2025-02-04T06:30:00Z,12
2025-02-04T06:33:00Z,21
2025-02-04T09:24:00Z,11
2025-02-04T09:25:00Z,28
2025-02-04T12:24:00Z,15
2025-02-04T12:25:00Z,16
2025-02-04T12:26:00Z,35
2025-02-04T12:27:00Z,25
2025-02-04T12:28:00Z,13
2025-02-04T12:29:00Z,8
2025-02-04T12:30:00Z,13
2025-02-04T12:32:00Z,86
2025-02-04T12:33:00Z,60
2025-02-04T12:34:00Z,70
2025-02-04T12:35:00Z,82
2025-02-04T12:36:00Z,34
2025-02-04T12:37:00Z,33
2025-02-04T12:38:00Z,25
2025-02-04T12:43:00Z,22
2025-02-04T12:44:00Z,39
2025-02-04T12:46:00Z,13
2025-02-04T12:47:00Z,9
2025-02-04T12:50:00Z,9
2025-02-04T12:51:00Z,25
2025-02-04T13:00:00Z,19
2025-02-04T13:01:00Z,18
2025-02-04T13:02:00Z,1
2025-02-04T13:40:00Z,6
2025-02-04T13:44:00Z,4
2025-02-04T13:58:00Z,4
2025-02-04T14:00:00Z,13
2025-02-04T14:01:00Z,11
2025-02-04T15:03:00Z,16
2025-02-04T15:04:00Z,7
2025-02-04T15:05:00Z,4
2025-02-04T15:06:00Z,14
2025-02-04T22:30:00Z,4
2025-02-04T22:33:00Z,12
2025-02-04T22:34:00Z,27
2025-02-04T22:35:00Z,10
2025-02-04T22:36:00Z,20
2025-02-04T22:37:00Z,23
2025-02-04T22:41:00Z,11
2025-02-04T22:42:00Z,23
2025-02-04T22:43:00Z,31
2025-02-04T22:44:00Z,22
2025-02-04T22:45:00Z,32
2025-02-04T22:46:00Z,67
2025-02-04T22:47:00Z,19
2025-02-04T22:48:00Z,9
2025-02-04T22:49:00Z,10
2025-02-04T22:50:00Z,33
2025-02-04T22:51:00Z,7
2025-02-04T22:53:00Z,29
2025-02-04T22:54:00Z,27
2025-02-04T22:55:00Z,33
2025-02-04T22:57:00Z,61
2025-02-04T22:58:00Z,112
2025-02-04T22:59:00Z,116
2025-02-04T23:00:00Z,118
2025-02-04T23:01:00Z,115
2025-02-04T23:02:00Z,115
2025-02-04T23:03:00Z,111
2025-02-04T23:04:00Z,113
2025-02-04T23:05:00Z,116
2025-02-04T23:06:00Z,112
2025-02-04T23:07:00Z,114
2025-02-04T23:08:00Z,112
2025-02-04T23:09:00Z,108
2025-02-04T23:10:00Z,113
2025-02-04T23:11:00Z,100
2025-02-04T23:12:00Z,8
2025-02-04T23:32:00Z,4
2025-02-04T23:33:00Z,110
2025-02-04T23:34:00Z,59
2025-02-04T23:37:00Z,82
2025-02-04T23:45:00Z,12
2025-02-04T23:46:00Z,109
2025-02-04T23:47:00Z,102
2025-02-04T23:48:00Z,110
2025-02-04T23:49:00Z,27
2025-02-04T23:51:00Z,13
2025-02-05T00:11:00Z,52
2025-02-05T00:12:00Z,108
2025-02-05T00:13:00Z,103
2025-02-05T00:14:00Z,80
2025-02-05T00:15:00Z,25
2025-02-05T00:16:00Z,106
2025-02-05T00:17:00Z,110
2025-02-05T00:18:00Z,76
2025-02-05T00:19:00Z,105
2025-02-05T00:20:00Z,108
2025-02-05T00:21:00Z,103
2025-02-05T00:22:00Z,35
2025-02-05T00:23:00Z,92
2025-02-05T00:24:00Z,83
2025-02-05T00:25:00Z,85
2025-02-05T00:26:00Z,14
2025-02-05T00:34:00Z,20
2025-02-05T00:35:00Z,77
2025-02-05T00:36:00Z,61
2025-02-05T00:37:00Z,36
2025-02-05T00:38:00Z,24
2025-02-05T00:39:00Z,85
2025-02-05T00:40:00Z,9
2025-02-05T00:58:00Z,6
2025-02-05T00:59:00Z,55
2025-02-05T01:00:00Z,8
2025-02-05T01:30:00Z,35
2025-02-05T02:25:00Z,35
2025-02-05T02:26:00Z,16
2025-02-05T02:27:00Z,36
2025-02-05T02:28:00Z,61
2025-02-05T02:29:00Z,10
2025-02-05T03:23:00Z,27
2025-02-05T03:24:00Z,94
2025-02-05T03:25:00Z,58
2025-02-05T03:59:00Z,31
2025-02-05T04:34:00Z,29
2025-02-05T04:43:00Z,24
2025-02-05T04:44:00Z,65
2025-02-05T04:45:00Z,71
2025-02-05T05:07:00Z,14
2025-02-05T05:24:00Z,49
2025-02-05T05:25:00Z,67
2025-02-05T05:26:00Z,14
2025-02-05T05:29:00Z,19
2025-02-05T05:30:00Z,35
2025-02-05T05:31:00Z,92
2025-02-05T05:32:00Z,46
2025-02-05T08:32:00Z,37
2025-02-05T08:33:00Z,43
2025-02-05T08:34:00Z,46
2025-02-05T08:48:00Z,5
2025-02-05T09:53:00Z,20
2025-02-05T09:56:00Z,11
2025-02-05T10:23:00Z,58
2025-02-05T10:24:00Z,2
2025-02-05T10:25:00Z,28
2025-02-05T10:26:00Z,29
2025-02-05T10:27:00Z,19
2025-02-05T10:39:00Z,7
2025-02-05T10:40:00Z,86
2025-02-05T10:41:00Z,82
2025-02-05T10:42:00Z,64
2025-02-05T10:43:00Z,89
2025-02-05T10:44:00Z,81
2025-02-05T10:45:00Z,63
2025-02-05T10:47:00Z,69
2025-02-05T10:48:00Z,104
2025-02-05T10:49:00Z,100
2025-02-05T10:50:00Z,108
2025-02-05T10:51:00Z,103
2025-02-05T10:52:00Z,104
2025-02-05T10:53:00Z,100
2025-02-05T10:54:00Z,103
2025-02-05T10:55:00Z,72
2025-02-05T11:15:00Z,85
2025-02-05T11:16:00Z,105
2025-02-05T11:17:00Z,108
2025-02-05T11:18:00Z,22
2025-02-05T11:27:00Z,30
2025-02-05T11:28:00Z,83
2025-02-05T11:29:00Z,29
2025-02-05T11:48:00Z,74
2025-02-05T11:49:00Z,105
2025-02-05T11:50:00Z,107
2025-02-05T11:51:00Z,45
2025-02-05T11:52:00Z,106
2025-02-05T11:53:00Z,108
2025-02-05T11:54:00Z,106
2025-02-05T11:55:00Z,107
2025-02-05T11:56:00Z,107
2025-02-05T11:57:00Z,106
2025-02-05T11:58:00Z,107
2025-02-05T11:59:00Z,107
2025-02-05T12:00:00Z,108
2025-02-05T12:01:00Z,110
2025-02-05T12:02:00Z,108
2025-02-05T12:03:00Z,101
2025-02-05T12:04:00Z,91
2025-02-05T12:05:00Z,48
2025-02-05T12:06:00Z,19
2025-02-05T12:07:00Z,10
2025-02-05T12:09:00Z,44
2025-02-05T12:10:00Z,8
2025-02-05T12:11:00Z,40
2025-02-05T12:12:00Z,9
2025-02-05T12:13:00Z,13
2025-02-05T12:15:00Z,10
2025-02-05T12:23:00Z,21
2025-02-05T12:24:00Z,13
2025-02-05T12:26:00Z,9
2025-02-05T12:27:00Z,6
2025-02-05T12:28:00Z,16
2025-02-05T12:29:00Z,8
2025-02-05T12:30:00Z,14
2025-02-05T12:31:00Z,13
2025-02-05T12:32:00Z,11
2025-02-05T12:33:00Z,25
2025-02-05T12:34:00Z,44
2025-02-05T12:35:00Z,54
2025-02-05T12:36:00Z,38
2025-02-05T12:37:00Z,37
2025-02-05T12:38:00Z,26
2025-02-05T12:39:00Z,19
2025-02-05T12:41:00Z,27
2025-02-05T12:42:00Z,66
2025-02-05T12:43:00Z,26
2025-02-05T12:44:00Z,10
2025-02-05T13:00:00Z,30
2025-02-05T13:01:00Z,7
2025-02-05T13:02:00Z,13
2025-02-05T13:03:00Z,4
2025-02-05T13:04:00Z,10
2025-02-05T13:05:00Z,10
2025-02-05T13:10:00Z,4
2025-02-05T13:27:00Z,7
2025-02-05T14:11:00Z,7
2025-02-05T16:39:00Z,25
2025-02-05T21:43:00Z,22
2025-02-05T21:44:00Z,14
2025-02-05T21:45:00Z,26
2025-02-05T21:46:00Z,23
2025-02-05T21:47:00Z,29
2025-02-05T21:49:00Z,4
2025-02-05T21:50:00Z,11
2025-02-05T21:51:00Z,10
2025-02-05T21:52:00Z,15
2025-02-05T21:54:00Z,13
2025-02-05T21:55:00Z,4
2025-02-05T21:57:00Z,17
2025-02-05T21:58:00Z,68
2025-02-05T22:00:00Z,47
2025-02-05T22:01:00Z,18
2025-02-05T22:02:00Z,54
2025-02-05T22:03:00Z,43
2025-02-05T22:04:00Z,28
2025-02-05T22:05:00Z,44
2025-02-05T22:06:00Z,81
2025-02-05T22:07:00Z,74
2025-02-05T22:08:00Z,8
2025-02-05T22:09:00Z,56
2025-02-05T22:10:00Z,18
2025-02-05T22:11:00Z,27
2025-02-05T22:12:00Z,44
2025-02-05T22:13:00Z,27
2025-02-05T22:14:00Z,20
2025-02-05T22:15:00Z,40
2025-02-05T22:16:00Z,45
2025-02-05T22:17:00Z,14
2025-02-05T22:18:00Z,46
2025-02-05T22:19:00Z,26
2025-02-05T22:20:00Z,16
2025-02-05T22:21:00Z,15
2025-02-05T22:24:00Z,17
2025-02-05T22:25:00Z,35
2025-02-05T22:26:00Z,54
2025-02-05T22:27:00Z,18
2025-02-05T22:28:00Z,13
2025-02-05T22:29:00Z,5
2025-02-05T22:30:00Z,28
2025-02-05T22:31:00Z,40
2025-02-05T22:32:00Z,8
2025-02-05T22:33:00Z,13
2025-02-05T22:34:00Z,14
2025-02-05T22:35:00Z,19
2025-02-05T22:36:00Z,43
2025-02-05T22:37:00Z,11
2025-02-05T22:39:00Z,6
2025-02-05T22:40:00Z,13
2025-02-05T22:43:00Z,12
2025-02-05T22:44:00Z,15
2025-02-05T22:45:00Z,26
2025-02-05T22:46:00Z,7
2025-02-05T22:47:00Z,8
2025-02-05T22:50:00Z,46
2025-02-05T22:51:00Z,59
2025-02-05T22:52:00Z,9
2025-02-05T22:53:00Z,26
2025-02-05T22:55:00Z,46
2025-02-05T22:56:00Z,56
2025-02-05T22:57:00Z,45
2025-02-05T22:58:00Z,28
2025-02-05T22:59:00Z,52
2025-02-05T23:00:00Z,109
2025-02-05T23:01:00Z,152
2025-02-05T23:02:00Z,131
2025-02-05T23:03:00Z,118
2025-02-05T23:04:00Z,115
2025-02-05T23:05:00Z,115
2025-02-05T23:06:00Z,116
2025-02-05T23:07:00Z,115
2025-02-05T23:08:00Z,116
2025-02-05T23:09:00Z,109
2025-02-05T23:10:00Z,54
2025-02-05T23:11:00Z,91
2025-02-05T23:12:00Z,111
2025-02-05T23:13:00Z,57
2025-02-05T23:32:00Z,17
2025-02-05T23:33:00Z,98
2025-02-05T23:34:00Z,93
2025-02-05T23:45:00Z,20
2025-02-05T23:46:00Z,108
2025-02-05T23:47:00Z,109
2025-02-05T23:48:00Z,98
2025-02-05T23:50:00Z,9
2025-02-06T00:11:00Z,63
2025-02-06T00:12:00Z,108
2025-02-06T00:13:00Z,104
2025-02-06T00:14:00Z,70
2025-02-06T00:15:00Z,19
2025-02-06T00:16:00Z,106
2025-02-06T00:17:00Z,107
2025-02-06T00:18:00Z,65
2025-02-06T00:19:00Z,101
2025-02-06T00:20:00Z,107
2025-02-06T00:21:00Z,102
2025-02-06T00:22:00Z,32
2025-02-06T00:23:00Z,89
2025-02-06T00:24:00Z,70
2025-02-06T00:25:00Z,91
2025-02-06T00:26:00Z,16
2025-02-06T00:28:00Z,66
2025-02-06T00:29:00Z,52
2025-02-06T00:30:00Z,22
2025-02-06T00:31:00Z,72
2025-02-06T00:32:00Z,49
2025-02-06T00:44:00Z,13
2025-02-06T01:43:00Z,75
2025-02-06T01:44:00Z,13
2025-02-06T01:48:00Z,45
2025-02-06T01:49:00Z,57
2025-02-06T01:50:00Z,43
2025-02-06T02:28:00Z,5
2025-02-06T02:41:00Z,11
2025-02-06T03:04:00Z,36
2025-02-06T03:05:00Z,81
2025-02-06T03:06:00Z,38
2025-02-06T03:10:00Z,5
2025-02-06T03:14:00Z,4
2025-02-06T03:40:00Z,56
2025-02-06T03:41:00Z,72
2025-02-06T03:42:00Z,94
2025-02-06T03:43:00Z,96
2025-02-06T05:41:00Z,11
2025-02-06T06:01:00Z,78
2025-02-06T06:02:00Z,12
2025-02-06T06:03:00Z,43
2025-02-06T06:04:00Z,65
2025-02-06T06:20:00Z,49
2025-02-06T08:13:00Z,31
2025-02-06T08:14:00Z,52
2025-02-06T08:15:00Z,77
2025-02-06T08:16:00Z,66
2025-02-06T08:17:00Z,75
2025-02-06T09:14:00Z,7
2025-02-06T09:15:00Z,71
2025-02-06T09:16:00Z,43
2025-02-06T09:17:00Z,70
2025-02-06T09:33:00Z,4
2025-02-06T09:34:00Z,64
2025-02-06T09:35:00Z,88
2025-02-06T09:36:00Z,48
2025-02-06T09:37:00Z,63
2025-02-06T09:38:00Z,52
2025-02-06T09:39:00Z,75
2025-02-06T09:40:00Z,48
2025-02-06T09:41:00Z,102
2025-02-06T09:42:00Z,103
2025-02-06T09:43:00Z,109
2025-02-06T09:44:00Z,112
2025-02-06T09:45:00Z,103
2025-02-06T09:46:00Z,105
2025-02-06T09:47:00Z,108
2025-02-06T09:48:00Z,97
2025-02-06T09:49:00Z,26
2025-02-06T10:09:00Z,56
2025-02-06T10:10:00Z,105
2025-02-06T10:11:00Z,104
2025-02-06T10:12:00Z,99
2025-02-06T10:13:00Z,9
2025-02-06T10:23:00Z,25
2025-02-06T10:24:00Z,114
2025-02-06T10:25:00Z,6
2025-02-06T10:30:00Z,4
2025-02-06T10:36:00Z,27
2025-02-06T10:41:00Z,7
2025-02-06T10:44:00Z,39
2025-02-06T10:45:00Z,111
2025-02-06T10:46:00Z,105
2025-02-06T10:47:00Z,109
2025-02-06T10:48:00Z,109
2025-02-06T10:49:00Z,111
2025-02-06T10:50:00Z,111
2025-02-06T10:51:00Z,110
2025-02-06T10:52:00Z,111
2025-02-06T10:53:00Z,108
2025-02-06T10:54:00Z,112
2025-02-06T10:55:00Z,110
2025-02-06T10:56:00Z,110
2025-02-06T10:57:00Z,111
2025-02-06T10:58:00Z,103
2025-02-06T10:59:00Z,94
2025-02-06T11:00:00Z,58
2025-02-06T11:01:00Z,39
2025-02-06T11:02:00Z,16
2025-02-06T11:03:00Z,12
2025-02-06T11:04:00Z,6
2025-02-06T11:05:00Z,15
2025-02-06T11:06:00Z,14
2025-02-06T11:07:00Z,11
2025-02-06T11:08:00Z,7
2025-02-06T11:11:00Z,47
2025-02-06T11:12:00Z,18
2025-02-06T11:13:00Z,16
2025-02-06T11:14:00Z,2
2025-02-06T11:15:00Z,12
2025-02-06T11:18:00Z,24
2025-02-06T12:00:00Z,8
2025-02-06T12:12:00Z,10
2025-02-06T13:02:00Z,13
2025-02-06T13:05:00Z,11
2025-02-06T13:07:00Z,18
2025-02-06T13:08:00Z,2
2025-02-06T13:10:00Z,7
2025-02-06T13:16:00Z,9
2025-02-06T13:18:00Z,31
2025-02-06T13:19:00Z,44
2025-02-06T13:20:00Z,13
2025-02-06T13:25:00Z,8
2025-02-06T13:36:00Z,9
2025-02-06T13:37:00Z,3
2025-02-06T15:16:00Z,4
2025-02-06T17:56:00Z,9
2025-02-06T18:47:00Z,11
2025-02-06T19:00:00Z,17
2025-02-06T19:01:00Z,4
2025-02-06T19:02:00Z,24
2025-02-06T19:03:00Z,38
2025-02-06T19:04:00Z,7
2025-02-06T19:05:00Z,25
2025-02-06T19:07:00Z,15
2025-02-06T19:11:00Z,15
2025-02-06T19:12:00Z,34
2025-02-06T19:13:00Z,39
2025-02-06T19:14:00Z,36
2025-02-06T19:15:00Z,18
2025-02-06T19:16:00Z,4
2025-02-06T19:18:00Z,12
2025-02-06T19:19:00Z,99
2025-02-06T19:20:00Z,34
2025-02-06T19:21:00Z,39
2025-02-06T19:22:00Z,10
2025-02-06T19:23:00Z,64
2025-02-06T19:24:00Z,64
2025-02-06T19:25:00Z,27
2025-02-06T19:31:00Z,7
2025-02-06T19:32:00Z,27
2025-02-06T21:16:00Z,7
2025-02-06T22:23:00Z,21
2025-02-06T22:24:00Z,7
2025-02-06T22:25:00Z,17
2025-02-06T22:26:00Z,31
2025-02-06T22:28:00Z,17
2025-02-06T22:29:00Z,10
2025-02-06T22:38:00Z,7
2025-02-06T22:40:00Z,12
2025-02-06T22:41:00Z,20
2025-02-06T22:42:00Z,41
2025-02-06T22:46:00Z,22
2025-02-06T22:48:00Z,9
2025-02-06T22:49:00Z,17
2025-02-06T22:50:00Z,19
2025-02-06T22:51:00Z,22
2025-02-06T22:52:00Z,8
2025-02-06T22:55:00Z,22
2025-02-06T22:56:00Z,42
2025-02-06T22:57:00Z,58
2025-02-06T22:58:00Z,50
2025-02-06T22:59:00Z,113
2025-02-06T23:00:00Z,115
2025-02-06T23:01:00Z,114
2025-02-06T23:02:00Z,116
2025-02-06T23:03:00Z,113
2025-02-06T23:04:00Z,115
2025-02-06T23:05:00Z,112
2025-02-06T23:06:00Z,115
2025-02-06T23:07:00Z,113
2025-02-06T23:08:00Z,114
2025-02-06T23:09:00Z,113
2025-02-06T23:10:00Z,55
2025-02-06T23:11:00Z,92
2025-02-06T23:12:00Z,111
2025-02-06T23:13:00Z,40
2025-02-06T23:33:00Z,61
2025-02-06T23:34:00Z,82
2025-02-06T23:54:00Z,15
2025-02-06T23:55:00Z,104
2025-02-06T23:56:00Z,105
2025-02-06T23:57:00Z,76
2025-02-07T00:00:00Z,9
2025-02-07T00:22:00Z,84
2025-02-07T00:23:00Z,106
2025-02-07T00:24:00Z,104
2025-02-07T00:25:00Z,62
2025-02-07T00:26:00Z,6
2025-02-07T00:27:00Z,80
2025-02-07T00:28:00Z,108
2025-02-07T00:29:00Z,93
2025-02-07T00:30:00Z,68
2025-02-07T00:31:00Z,77
2025-02-07T00:32:00Z,104
2025-02-07T00:33:00Z,51
2025-02-07T00:34:00Z,83
2025-02-07T00:35:00Z,86
2025-02-07T00:36:00Z,55
2025-02-07T00:37:00Z,75
2025-02-07T00:40:00Z,54
2025-02-07T00:41:00Z,52
2025-02-07T00:42:00Z,61
2025-02-07T00:43:00Z,66
2025-02-07T00:44:00Z,82
2025-02-07T00:45:00Z,5
2025-02-07T00:51:00Z,7
2025-02-07T01:53:00Z,54
2025-02-07T01:54:00Z,7
2025-02-07T01:55:00Z,29
2025-02-07T01:56:00Z,71
2025-02-07T03:01:00Z,57
2025-02-07T03:02:00Z,64
2025-02-07T03:03:00Z,41
2025-02-07T03:24:00Z,105
2025-02-07T03:25:00Z,71
2025-02-07T03:26:00Z,107
2025-02-07T03:27:00Z,31
2025-02-07T05:17:00Z,72
2025-02-07T05:18:00Z,13
2025-02-07T05:26:00Z,70
2025-02-07T05:27:00Z,75
2025-02-07T05:28:00Z,8
2025-02-07T06:27:00Z,6
2025-02-07T06:28:00Z,58
2025-02-07T06:29:00Z,58
2025-02-07T06:30:00Z,63
2025-02-07T06:31:00Z,51
2025-02-07T08:04:00Z,37
2025-02-07T08:05:00Z,64
2025-02-07T08:06:00Z,97
2025-02-07T08:07:00Z,2
2025-02-07T09:19:00Z,57
2025-02-07T09:20:00Z,21
2025-02-07T09:59:00Z,6
2025-02-07T10:00:00Z,65
2025-02-07T10:01:00Z,13
2025-02-07T10:02:00Z,53
2025-02-07T10:03:00Z,60
2025-02-07T10:04:00Z,8
2025-02-07T10:05:00Z,42
2025-02-07T10:06:00Z,90
2025-02-07T10:07:00Z,76
2025-02-07T10:08:00Z,94
2025-02-07T10:09:00Z,66
2025-02-07T10:10:00Z,64
2025-02-07T10:11:00Z,55
2025-02-07T10:12:00Z,18
2025-02-07T10:13:00Z,50
2025-02-07T10:14:00Z,108
2025-02-07T10:15:00Z,107
2025-02-07T10:16:00Z,116
2025-02-07T10:17:00Z,108
2025-02-07T10:18:00Z,105
2025-02-07T10:19:00Z,107
2025-02-07T10:20:00Z,101
2025-02-07T10:21:00Z,43
2025-02-07T10:41:00Z,27
2025-02-07T10:42:00Z,105
2025-02-07T10:43:00Z,107
2025-02-07T10:44:00Z,113
2025-02-07T10:46:00Z,76
2025-02-07T10:57:00Z,47
2025-02-07T10:58:00Z,89
2025-02-07T11:19:00Z,21
2025-02-07T11:20:00Z,117
2025-02-07T11:21:00Z,107
2025-02-07T11:22:00Z,106
2025-02-07T11:23:00Z,107
2025-02-07T11:24:00Z,112
2025-02-07T11:25:00Z,109
2025-02-07T11:26:00Z,111
2025-02-07T11:27:00Z,112
2025-02-07T11:28:00Z,110
2025-02-07T11:29:00Z,114
2025-02-07T11:30:00Z,112
2025-02-07T11:31:00Z,112
2025-02-07T11:32:00Z,113
2025-02-07T11:33:00Z,107
2025-02-07T11:34:00Z,93
2025-02-07T11:35:00Z,19
2025-02-07T11:36:00Z,34
2025-02-07T11:37:00Z,17
2025-02-07T11:38:00Z,8
2025-02-07T11:39:00Z,6
2025-02-07T11:40:00Z,20
2025-02-07T11:41:00Z,9
2025-02-07T11:49:00Z,10
2025-02-07T11:51:00Z,4
2025-02-07T12:35:00Z,13
2025-02-07T12:42:00Z,13
2025-02-07T12:43:00Z,9
2025-02-07T12:48:00Z,10
2025-02-07T12:59:00Z,7
2025-02-07T13:00:00Z,21
2025-02-07T14:42:00Z,12
2025-02-07T14:45:00Z,23
2025-02-07T14:47:00Z,10
2025-02-07T14:48:00Z,10
2025-02-07T14:49:00Z,21
2025-02-07T14:50:00Z,9
2025-02-07T14:51:00Z,12
2025-02-07T14:53:00Z,42
2025-02-07T14:54:00Z,10
2025-02-07T14:59:00Z,8
2025-02-07T15:01:00Z,30
2025-02-07T15:04:00Z,11
2025-02-07T15:05:00Z,9
2025-02-07T15:07:00Z,39
2025-02-07T15:08:00Z,22
2025-02-07T15:09:00Z,9
2025-02-07T15:12:00Z,15
2025-02-07T15:26:00Z,9
2025-02-07T18:51:00Z,8
2025-02-07T21:59:00Z,6
2025-02-07T22:00:00Z,6
2025-02-07T22:01:00Z,6
2025-02-07T22:03:00Z,15
2025-02-07T22:04:00Z,17
2025-02-08T00:26:00Z,8
2025-02-08T00:35:00Z,20
2025-02-08T00:36:00Z,35
2025-02-08T00:37:00Z,7
2025-02-08T00:43:00Z,10
2025-02-08T00:44:00Z,20
2025-02-08T00:45:00Z,5
2025-02-08T00:47:00Z,4
2025-02-08T01:09:00Z,17
2025-02-08T01:12:00Z,13
2025-02-08T01:13:00Z,3
2025-02-08T01:35:00Z,9
2025-02-08T03:05:00Z,7
2025-02-08T03:06:00Z,23
2025-02-08T03:08:00Z,40
2025-02-08T03:09:00Z,15
2025-02-08T03:10:00Z,11
2025-02-08T03:11:00Z,20
2025-02-08T03:12:00Z,33
2025-02-08T03:15:00Z,13
2025-02-08T03:16:00Z,17
2025-02-08T03:17:00Z,21
2025-02-08T03:19:00Z,36
2025-02-08T03:20:00Z,37
2025-02-08T03:21:00Z,38
2025-02-08T03:22:00Z,27
2025-02-08T03:23:00Z,38
2025-02-08T03:24:00Z,5
2025-02-08T03:25:00Z,38
2025-02-08T03:26:00Z,61
2025-02-08T03:27:00Z,10
2025-02-08T03:30:00Z,38
2025-02-08T03:32:00Z,6
2025-02-08T03:33:00Z,29
2025-02-08T03:45:00Z,7
2025-02-08T03:46:00Z,6
2025-02-08T03:47:00Z,11
2025-02-08T03:50:00Z,7
2025-02-08T04:37:00Z,25
2025-02-08T04:38:00Z,23
2025-02-08T04:39:00Z,20
2025-02-08T04:40:00Z,42
2025-02-08T04:41:00Z,6
2025-02-08T04:42:00Z,19
2025-02-08T04:45:00Z,13
2025-02-08T04:46:00Z,4
2025-02-08T04:47:00Z,42
2025-02-08T04:48:00Z,28
2025-02-08T04:49:00Z,6
2025-02-08T04:50:00Z,29
2025-02-08T04:51:00Z,25
2025-02-08T04:52:00Z,8
2025-02-08T04:53:00Z,10
2025-02-08T04:54:00Z,14
2025-02-08T04:55:00Z,20
2025-02-08T04:57:00Z,6
2025-02-08T04:58:00Z,21
2025-02-08T05:00:00Z,36
2025-02-08T05:01:00Z,13
2025-02-08T05:05:00Z,53
2025-02-08T05:09:00Z,8
2025-02-08T05:14:00Z,4
2025-02-08T05:21:00Z,18
2025-02-08T05:24:00Z,10
2025-02-08T05:28:00Z,4
2025-02-08T05:31:00Z,8
2025-02-08T08:30:00Z,4
2025-02-08T09:11:00Z,15
2025-02-08T09:12:00Z,16
2025-02-08T09:13:00Z,10
2025-02-08T10:39:00Z,13
2025-02-08T10:51:00Z,10
2025-02-08T11:42:00Z,10
2025-02-08T11:43:00Z,22
2025-02-08T14:22:00Z,8
2025-02-08T14:24:00Z,25
2025-02-08T16:34:00Z,10
2025-02-08T16:38:00Z,17
2025-02-08T16:40:00Z,32
2025-02-08T16:41:00Z,32
2025-02-08T16:42:00Z,19
2025-02-08T16:43:00Z,17
2025-02-08T17:07:00Z,13
2025-02-08T18:02:00Z,12
2025-02-08T18:03:00Z,2
2025-02-09T01:31:00Z,20
2025-02-09T01:33:00Z,25
2025-02-09T01:34:00Z,34
2025-02-09T03:15:00Z,7
2025-02-09T03:16:00Z,7
2025-02-09T03:44:00Z,6
2025-02-09T03:52:00Z,24
2025-02-09T06:14:36Z,1
2025-02-09T06:15:36Z,11
2025-02-09T06:16:36Z,6
2025-02-09T06:17:36Z,6
2025-02-09T06:25:00Z,11
2025-02-09T06:26:00Z,42
2025-02-09T06:28:00Z,11
2025-02-09T06:29:00Z,72
2025-02-09T06:30:00Z,44
2025-02-09T06:31:00Z,2
2025-02-09T06:32:00Z,25
2025-02-09T06:33:00Z,32
2025-02-09T06:35:00Z,64
2025-02-09T06:36:00Z,68
2025-02-09T06:37:00Z,34
2025-02-09T06:38:00Z,4
2025-02-09T06:39:00Z,31
2025-02-09T06:40:00Z,19
2025-02-09T06:42:00Z,20
2025-02-09T06:43:00Z,43
2025-02-09T06:44:00Z,16
2025-02-09T06:45:00Z,99
2025-02-09T06:46:00Z,70
2025-02-09T06:47:00Z,39
2025-02-09T06:48:00Z,21
2025-02-09T06:50:00Z,74
2025-02-09T06:51:00Z,1
2025-02-09T06:52:00Z,21
2025-02-09T06:53:00Z,11
2025-02-09T06:54:00Z,14
2025-02-09T06:55:00Z,49
2025-02-09T06:56:00Z,17
2025-02-09T06:57:00Z,61
2025-02-09T07:02:00Z,12
2025-02-09T07:03:00Z,2
2025-02-09T07:04:00Z,6
2025-02-09T07:05:00Z,17
2025-02-09T07:07:00Z,12
2025-02-09T07:11:00Z,12
2025-02-09T07:12:00Z,28
2025-02-09T07:13:00Z,8
2025-02-09T07:15:00Z,15
2025-02-09T07:16:00Z,34
2025-02-09T07:18:00Z,70
2025-02-09T07:19:00Z,65
2025-02-09T07:20:00Z,37
2025-02-09T07:21:00Z,19
2025-02-09T07:25:00Z,27
2025-02-09T07:26:00Z,64
2025-02-09T07:27:00Z,53
2025-02-09T07:28:00Z,63
2025-02-09T07:29:00Z,15
2025-02-09T07:32:00Z,7
2025-02-09T07:55:00Z,4
2025-02-09T09:44:00Z,13
2025-02-09T09:46:00Z,15
2025-02-09T09:47:00Z,10
2025-02-09T09:48:00Z,23
2025-02-09T09:49:00Z,10
2025-02-09T09:50:00Z,12
2025-02-09T09:51:00Z,25
2025-02-09T09:52:00Z,22
2025-02-09T09:53:00Z,16
2025-02-09T09:54:00Z,9
2025-02-09T09:55:00Z,57
2025-02-09T09:57:00Z,31
2025-02-09T09:58:00Z,26
2025-02-09T09:59:00Z,17
2025-02-09T10:01:00Z,16
2025-02-09T10:02:00Z,28
2025-02-09T10:03:00Z,31
2025-02-09T10:05:00Z,26
2025-02-09T10:08:00Z,22
2025-02-09T10:09:00Z,36
2025-02-09T10:10:00Z,23
